         79804477 function calls (79163147 primitive calls) in 1254.474 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1 1001.553 1001.553 1044.631 1044.631 /mnt/c/Users/evobi/Desktop/SNPio/snpio/read_input/genotype_data.py:1252(<dictcomp>)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.8/typing.py:768(__instancecheck__)
       22    0.000    0.000    0.000    0.000 {method 'index' of 'list' objects}
       16    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/pandas/core/series.py:574(_constructor)
       14    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/pandas/core/internals/managers.py:183(blklocs)
       22    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/pandas/core/dtypes/common.py:705(<lambda>)
        1    0.000    0.000    0.007    0.007 /usr/lib/python3.8/genericpath.py:16(exists)
        2    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/cbook/__init__.py:2044(__init__)
        2    0.000    0.000    0.012    0.006 <__array_function__ internals>:177(median)
        2    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/layout_engine.py:121(__init__)
        4    0.000    0.000    0.000    0.000 <__array_function__ internals>:177(swapaxes)
        1    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/PIL/GifImagePlugin.py:63(GifImageFile)
       24    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/offsetbox.py:71(_bbox_artist)
        1    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/figure.py:82(__init__)
        2    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/patches.py:2215(<dictcomp>)
        1    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/pyplot.py:295(backend_mod)
        1    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/pyplot.py:914(get_fignums)
        2    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/gridspec.py:552(__init__)
        4    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/axis.py:1890(set_pickradius)
        2    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/pandas/core/groupby/grouper.py:623(name)
       12    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/numpy/lib/stride_tricks.py:25(_maybe_view_as_subclass)
        9    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/numpy/core/_dtype.py:24(_kind_name)
        2    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/axis.py:1959(<listcomp>)
        6    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/transforms.py:1028(minposy)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.8/typing.py:771(__subclasscheck__)
       31    0.000    0.000    0.000    0.000 {method 'reverse' of 'list' objects}
       24    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/gridspec.py:618(get_gridspec)
        8    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/axes/_base.py:2892(<genexpr>)
        1    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/figure.py:431(get_facecolor)
        2    0.000    0.000    0.002    0.001 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/axes/_base.py:1206(_gen_axes_spines)
        4    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/patches.py:3895(set_mutation_scale)
        1    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/backend_bases.py:1731(new_manager)
       34    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/numpy/core/shape_base.py:19(_atleast_1d_dispatcher)
        4    0.000    0.000    0.000    0.000 <__array_function__ internals>:177(sort)
       16    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/_appmap/wrapt/wrappers.py:587(_unpack_self)
        2    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/backend_bases.py:1256(__init__)
        1    0.000    0.000    0.001    0.001 /usr/lib/python3.8/pathlib.py:317(resolve)
        6    0.000    0.000    0.000    0.000 /usr/lib/python3.8/_collections_abc.py:349(__subclasshook__)
        1    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/PIL/GifImagePlugin.py:39(LoadingStrategy)
        2    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/legend.py:673(_set_loc)
        2    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/transforms.py:2647(__init__)
       33    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/pandas/core/series.py:1323(_clear_item_cache)
        1    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/pandas/core/ops/array_ops.py:451(maybe_prepare_scalar_for_op)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.8/enum.py:532(_get_mixins_)
        4    0.000    0.000    0.000    0.000 {method 'swapaxes' of 'numpy.ndarray' objects}
        6    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/backend_bases.py:1697(<lambda>)
        2    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/pandas/core/algorithms.py:251(_get_hashtable_algo)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.8/codecs.py:260(__init__)
        2    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/offsetbox.py:674(add_artist)
        2    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/PIL/Image.py:3450(register_extensions)
        1    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/pandas/core/generic.py:453(_validate_dtype)
        2    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/pandas/core/array_algos/take.py:564(_take_preprocess_indexer_and_fill_value)
        2    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/numpy/core/numeric.py:150(ones)
        4    0.000    0.000    0.000    0.000 /usr/lib/python3.8/logging/__init__.py:227(_releaseLock)
        4    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/gridspec.py:696(__hash__)
        1    0.000    0.000    0.001    0.001 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/figure.py:2762(_get_renderer)
        2    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/spines.py:541(from_dict)
        2    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/pandas/core/internals/blocks.py:188(external_values)
        2    0.000    0.000    0.000    0.000 <__array_function__ internals>:177(zeros_like)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1153(__init__)
        2    0.000    0.000    1.038    0.519 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/backends/backend_agg.py:462(print_png)
        2    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/pandas/core/groupby/grouper.py:1026(_convert_grouper)
        3    0.000    0.000    0.409    0.136 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/pyplot.py:198(_get_backend_mod)
        2    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/transforms.py:795(null)
       14    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/pandas/core/internals/managers.py:982(__init__)
        2    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/pandas/core/indexes/range.py:340(get_loc)
       24    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/numpy/lib/stride_tricks.py:345(<genexpr>)
        4    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/numpy/core/fromnumeric.py:550(swapaxes)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.8/logging/__init__.py:1675(getEffectiveLevel)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.8/posixpath.py:372(abspath)
        2    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/gridspec.py:436(locally_modified_subplot_params)
        3    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/backend_bases.py:2415(mpl_connect)
        1    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/pyplot.py:123(install_repl_displayhook)
        2    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/pandas/core/groupby/groupby.py:946(__getattr__)
        2    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/pandas/core/indexes/range.py:308(dtype)
       17    0.000    0.000    0.000    0.000 {pandas._libs.lib.is_bool}
       14    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/pandas/core/indexes/base.py:1101(_maybe_disallow_fill)
        2    0.000    0.000    0.000    0.000 <__array_function__ internals>:177(intersect1d)
        2    0.000    0.000    0.000    0.000 <__array_function__ internals>:177(tile)
        2    0.000    0.000    0.012    0.006 <__array_function__ internals>:177(partition)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.8/logging/__init__.py:1404(__init__)
        1    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/layout_engine.py:191(set)
        1    0.000    0.000    0.000    0.000 {method 'setimage' of 'ImagingEncoder' objects}
        1    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/pandas/util/_validators.py:349(validate_ascending)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.8/collections/__init__.py:540(__init__)
        8    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:68(_relax_case)
        2    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/legend.py:776(get_legend_handler_map)
        6    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/gridspec.py:191(<listcomp>)
        2    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/figure.py:100(add)
      4/2    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/transforms.py:2417(<lambda>)
        1    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/_api/deprecation.py:363(<listcomp>)
        2    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/cbook/__init__.py:830(__init__)
        2    0.000    0.000    0.038    0.019 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/pandas/core/groupby/grouper.py:688(result_index)
        2    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/pandas/core/indexes/base.py:1823(rename)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.8/gzip.py:79(__init__)
        3    0.000    0.000    0.000    0.000 {built-in method _stat.S_ISREG}
        6    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/gridspec.py:199(<listcomp>)
       14    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/scale.py:78(limit_range_for_scale)
        2    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/pandas/core/series.py:676(values)
        1    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/pandas/core/dtypes/cast.py:742(_ensure_dtype_type)
        2    0.000    0.000    0.000    0.000 <__array_function__ internals>:177(linspace)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.8/contextlib.py:458(_push_cm_exit)
        2    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/projections/__init__.py:98(get_projection_class)
       14    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/patches.py:803(get_width)
        1    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/backend_bases.py:2478(mpl_disconnect)
        2    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/pandas/core/generic.py:523(_get_axis)
       14    0.000    0.000    0.000    0.000 /usr/lib/python3.8/inspect.py:2861(return_annotation)
        1    0.000    0.000    0.000    0.000 {method 'sort' of 'list' objects}
        1    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/backends/backend_agg.py:277(buffer_rgba)
        2    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/legend_handler.py:194(get_xdata)
        1    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/_tight_layout.py:226(<dictcomp>)
        1    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/figure.py:3146(clear)
        4    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/backend_bases.py:2844(notify_axes_change)
        1    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/PIL/JpegImagePlugin.py:345(JpegImageFile)
        1    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/figure.py:2150(_set_artist_props)
        1    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/pandas/core/construction.py:714(_try_cast)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.8/logging/__init__.py:1335(_fixupParents)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.8/pathlib.py:619(__getitem__)
        1    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/pandas/core/indexes/base.py:1589(name)
        1    0.000    0.000    0.000    0.000 {method 'ravel' of 'numpy.generic' objects}
        2    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/spines.py:538(__init__)
        5    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/PIL/Image.py:3405(register_mime)
        4    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/pandas/core/indexes/base.py:881(__array__)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.8/functools.py:64(wraps)
        2    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/gridspec.py:443(<listcomp>)
        2    0.000    0.000    0.000    0.000 {method 'pixel_access' of 'ImagingCore' objects}
        1    0.000    0.000    0.010    0.010 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/PIL/Image.py:571(_ensure_mutable)
        2    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/PIL/Image.py:2857(_check_size)
        2    0.000    0.000    0.000    0.000 <__array_function__ internals>:177(array_split)
        1    0.000    0.000    0.306    0.306 /usr/lib/python3.8/importlib/__init__.py:109(import_module)
        2    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/ticker.py:315(__init__)
        3    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/layout_engine.py:82(adjust_compatible)
        2    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/legend_handler.py:84(_default_update_prop)
        2    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/axes/_base.py:3486(get_xbound)
        1    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/cbook/__init__.py:2164(_backend_module_name)
       14    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/pandas/core/nanops.py:198(_get_fill_value)
        1    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/pandas/core/ops/missing.py:137(dispatch_fill_zeros)
        6    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/backends/backend_agg.py:289(option_image_nocomposite)
        8    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/seaborn/_oldcore.py:1468(__eq__)
        2    0.000    0.000    0.001    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/legend_handler.py:78(_update_prop)
        2    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/legend_handler.py:95(adjust_drawing_area)
        9    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/figure.py:2688(get_layout_engine)
        2    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/backend_bases.py:1701(_fix_ipython_backend2gui)
        4    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/pandas/core/groupby/grouper.py:893(<genexpr>)
        2    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/pandas/core/indexes/range.py:249(start)
        2    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/pandas/core/sorting.py:157(<listcomp>)
        2    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/pandas/core/array_algos/take.py:325(_get_take_nd_function)
        2    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/container.py:17(__new__)
        4    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/gridspec.py:232(_normalize)
        2    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/patches.py:2454(__init__)
        1    0.000    0.000    0.409    0.409 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/pyplot.py:359(_warn_if_gui_out_of_main_thread)
        4    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/numpy/lib/arraysetops.py:125(_unpack_tuple)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.8/pathlib.py:1193(stat)
        2    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/seaborn/utils.py:788(_check_argument)
        2    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/pandas/core/sorting.py:227(is_int64_overflow_possible)
        1    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/pandas/core/computation/expressions.py:64(_evaluate_standard)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.8/gzip.py:344(fileno)
        8    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:397(has_location)
       13    0.000    0.000    0.000    0.000 {method 'add' of 'set' objects}
       10    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/axis.py:1652(<dictcomp>)
        2    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/pandas/core/groupby/ops.py:790(<listcomp>)
        1    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/pandas/core/indexes/base.py:2107(_can_hold_na)
        1    0.000    0.000    0.000    0.000 <__array_function__ internals>:177(can_cast)
        8    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/axis.py:824(_get_autoscale_on)
        2    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/axes/_base.py:3403(set_axis_on)
        6    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/axes/_base.py:786(get_subplotspec)
        1    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/backend_bases.py:1588(_draw)
        2    0.000    0.000    0.000    0.000 <__array_function__ internals>:177(full_like)
        1    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/numpy/core/numeric.py:432(count_nonzero)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.8/pathlib.py:712(_make_child)
        1    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/gridspec.py:123(set_height_ratios)
        2    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/gridspec.py:562(_from_subplot_args)
        8    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/pandas/core/indexes/range.py:892(__len__)
       14    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/numpy/core/shape_base.py:77(_atleast_2d_dispatcher)
       11    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/numpy/core/fromnumeric.py:2950(_prod_dispatcher)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.8/inspect.py:2555(replace)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1172(exec_module)
        5    0.000    0.000    0.000    0.000 {method 'items' of 'mappingproxy' objects}
        7    0.000    0.000    0.000    0.000 {built-in method builtins.vars}
        1    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/backends/backend_agg.py:435(buffer_rgba)
        2    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/axis.py:1504(get_ticklocs)
        1    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/_api/deprecation.py:350(<genexpr>)
        1    0.000    0.000    0.002    0.002 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/__init__.py:203(<lambda>)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.8/contextlib.py:375(_create_exit_wrapper)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.8/enum.py:370(__getattr__)
        2    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/gridspec.py:675(get_topmost_subplotspec)
        1    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/backend_bases.py:3581(draw_if_interactive)
